soil,B,Mg,P,S,K,Ca,Mn,Fe,Cu,Zn
lobby,19.37,1488.01,1421.0,72.43,738.8,3543.48,387.69,6007.34,6.49,35.85
lobby,18.79,1475.94,1456.57,71.24,733.34,3496.3099999999995,384.46,5928.64,6.09,35.32
lobby,27.46,1489.56,1485.42,71.81,865.0,3469.8700000000003,386.0,5925.79,6.03,35.5
lobby,22.19,1514.2,1731.8600000000001,70.94,784.43,3396.25,398.12,6267.83,8.82,35.67
lobby,20.85,1493.6,1766.55,65.67,689.84,3277.61,396.64,6249.02,8.08,35.47
lobby,20.31,1507.13,1797.48,78.79,714.27,3150.4,398.89,6245.9,9.41,35.87
lobby,17.49,1545.74,2216.64,70.04,700.7000000000002,3382.68,301.86,5442.95,6.53,38.83
lobby,17.3,1545.67,2244.36,69.39,685.43,3155.4,304.0,5439.5,6.62,39.06
lobby,17.22,1575.51,2257.02,72.03,699.02,3083.22,301.77,5523.53,6.6,39.23
lobby,18.41,1532.33,2080.02,61.89,708.46,3086.79,343.12,5541.8,7.45,37.98
lobby,17.8,1524.84,2086.0,58.72,710.33,3196.14,343.17,5595.3,7.1,38.44
lobby,18.63,1555.53,2112.87,61.67,739.63,3107.52,346.37,5712.3,7.18,38.77
lobby,18.4,1536.53,1918.78,62.86,639.03,3239.74,325.01,5536.09,6.27,36.94
lobby,17.87,1493.4,1926.44,63.15,634.5,3150.4,324.32,5453.52,5.94,36.94
lobby,18.8,1478.96,1951.4,66.95,642.51,3249.03,324.73,5455.08,6.32,37.42
lobby,1.15,1462.79,675.48,54.456354613304725,587.29,3053.91,288.97,5331.83,5.5,34.36
lobby,0.9199999999999999,1443.99,725.68,55.739665986814174,597.3399999999999,3322.64,286.15,5248.28,5.48,33.78
lobby,0.72,1483.46,820.27,56.87170313306674,613.62,3063.2,299.07,5355.64,6.13,35.26
lobby,0.6,1562.32,968.66,8.380000000000003,597.18,3080.36,287.71,5193.07,4.87,37.93
lobby,1.2,1476.86,1001.8899999999999,14.96,587.41,3094.65,284.46,5063.72,5.34,38.17
lobby,1.26,1591.2,1045.38,15.39,596.0,3007.46,298.65,5336.98,5.43,38.58
lobby,0.65,1358.74,1280.03,14.74,587.93,3326.21,306.35,4814.78,5.37,37.27
lobby,0.55,1388.58,1312.67,17.55,599.05,2825.92,306.58,4846.49,5.37,37.08
lobby,1.17,1366.83,1342.21,20.06,602.49,3219.01,304.51,4797.08,5.39,37.22
lobby,0.9500000000000001,1331.57,1260.31,23.44,601.15,3055.34,358.16,5273.72,6.49,36.83
lobby,0.83,1329.43,1277.66,20.65,610.2899999999998,3030.33,361.06,5349.31,6.09,36.6
lobby,0.87,1377.87,1298.8700000000001,24.85,624.89,2988.16,362.42,5409.96,6.78,36.67
lobby,3.2299999999999995,1294.22,1285.31,40.9426915008769,615.62,1011.3599999999999,270.45,5295.89,3.17,30.96
lobby,0.62,1282.88,1309.87,42.029929710981214,589.27,1018.71,271.31,5263.9,3.41,31.72
lobby,1.23,1300.65,1315.06,42.011966578715615,584.5000000000001,1004.11,273.64,5307.02,3.51,31.540000000000003
lobby,0.9300000000000002,1158.92,1211.3500000000001,41.705914905006644,578.03,920.1899999999999,302.62,5133.21,2.86,30.220000000000002
lobby,1.46,1206.12,1286.59,44.26873640289124,624.03,985.9899999999999,318.57,5438.9,2.97,31.92
lobby,3.8000000000000003,1264.56,1307.5499999999997,44.69803344449777,638.51,991.2699999999999,320.33,5470.97,3.39,32.56
lobby,1.45,1483.36,1480.4499999999998,18.68,609.9,3180.42,351.37,5571.32,4.35,33.65
lobby,2.18,1477.36,1503.94,16.82,605.18,3511.3199999999997,356.25,5580.26,4.39,33.93
lobby,0.9500000000000001,1474.59,1506.16,18.51,612.69,3461.29,353.24,5502.64,4.32,34.14
lobby,19.57,1495.04,540.94,22.09,638.28,3000.31,290.86,5786.23,9.29,36.5
lobby,19.81,1522.34,584.29,23.92,644.44,3003.17,295.21,5877.75,9.36,37.06
lobby,19.9,1498.53,594.33,22.92,642.56,2991.73,291.98,5890.15,9.41,37.49
lobby,20.28,1652.35,636.33,19.63,648.97,3286.91,280.65,5892.6,5.43,36.3
lobby,19.47,1703.66,665.4,23.069999999999997,609.19,3221.15,283.69,5927.33,5.85,36.13
lobby,20.08,1678.95,701.73,32.23,619.63,3383.39,281.89,5770.64,6.6,36.01
lobby,22.98,1679.26,733.06,15.08,681.8799999999999,3588.51,377.4,6785.57,6.2,37.35
lobby,21.52,1631.81,725.65,16.62,640.17,3474.16,372.29,6630.359999999999,5.99,36.83
lobby,21.48,1654.24,736.15,16.19,640.72,3487.02,375.23,6730.489999999999,6.07,37.03
lobby,23.26,1933.7300000000002,1136.91,81.49,855.54,4048.7799999999997,499.49000000000007,6900.300000000001,10.38,42.17
lobby,23.21,1927.71,1126.61,76.07,858.55,3975.8799999999997,500.91999999999996,6919.3,10.07,42.02
lobby,22.25,1950.46,1148.48,83.19,863.2,4110.24,505.0199999999999,6955.670000000001,10.749999999999998,42.34
lobby,18.63,1776.75,846.23,45.91,779.1,3820.0700000000006,385.78,5907.84,7.54,40.29
lobby,17.56,1800.23,843.42,43.34,776.21,3542.0500000000006,392.62,5977.55,7.2,40.29
lobby,19.07,1782.68,844.92,46.57,797.9700000000001,3742.88,383.15,5919.8,7.38,40.54
lobby,14.46,1312.66,330.4,545.48,507.53,3917.27,224.80000000000004,5042.6,2.16,29.4
lobby,13.94,1319.29,324.33,546.8,535.34,3734.3100000000004,227.02999999999997,5140.34,2.0,29.72
lobby,14.3,1302.19,325.7,545.98,517.45,3812.21,229.36999999999998,5039.73,2.0,29.670000000000005
lobby,15.92,1514.28,461.66,38.34,678.71,3452.7199999999993,250.21,5454.84,3.95,32.31
lobby,16.33,1527.24,492.72999999999996,48.42,697.04,3182.56,253.61,5463.32,4.93,32.89
lobby,16.82,1509.32,459.07,43.36,674.39,3226.16,244.78000000000003,5411.23,4.19,31.789999999999996
lobby,21.87,1423.07,434.98,45.57976989551991,714.48,2760.17,244.28,5342.97,3.69,31.979999999999997
lobby,28.75,1426.84,413.78,44.48795658120541,758.34,2847.36,245.32,5329.39,3.16,31.939999999999998
lobby,16.0,1431.82,445.45,47.094479341558106,593.96,2933.13,248.44,5334.33,3.9,32.34
patrick,14.637744942939884,832.22,146.68000000000004,28.050689923443798,183.5,627.64,345.96,4605.23,1.73,29.17
patrick,14.214602640566643,603.36,366.2,33.788914972977246,287.32,601.84,336.44,4509.37,2.63,29.82
patrick,14.39654776374688,804.22,603.37,32.208409885805374,395.17999999999995,619.3,337.81,4119.04,3.16,30.650000000000002
patrick,12.313420483444373,452.45,228.45,26.41384054070753,424.44,630.95,237.75000000000003,3764.7899999999995,0.71,29.520000000000003
patrick,12.38580328255608,628.92,418.12000000000006,23.554512483793356,347.21,585.63,235.65999999999997,3499.7399999999993,1.1,29.000000000000004
patrick,13.361109004353263,798.62,759.23,25.85883817103215,780.0399999999998,569.06,236.67000000000002,3468.08,1.9,30.78
patrick,15.456440955239607,593.24,15.440000000000001,37.40077418335886,901.35,700.93,412.65,4989.41,1.63,29.670000000000005
patrick,15.502279440742088,848.15,237.77000000000004,34.41278536726364,271.75,658.04,442.56,4847.86,2.2200000000000006,31.420000000000005
patrick,16.151930912766744,989.32,432.3,34.13255178868146,395.93,611.79,432.25,4928.18,2.67,31.67
patrick,12.023998861049002,279.17,401.1184787372758,34.12563858606861,38.25000000000001,567.33,349.1,3652.63,2.5414656677671905,28.000000000000004
patrick,12.550004653441922,643.47,223.48,25.052032636009923,141.04000000000002,626.72,353.86,3550.91,0.5799999999999998,28.860000000000003
patrick,12.339339993834939,688.68,406.58,24.74868471070736,224.47,524.64,348.86,3239.79,1.17,28.990000000000002
patrick,16.051319187951425,935.6299999999999,412.59,39.765716712697376,267.31,889.09,367.88,5226.98,2.38,45.13
patrick,15.194273006777443,988.7299999999999,518.61,33.62067138840838,297.09,823.83,335.07,4574.33,2.11,41.15
patrick,15.699363754628893,1174.73,739.04,20.44,406.84,818.38,343.02,4418.51,2.67,42.61
patrick,16.47,1029.02,429.17,32.63255412013441,574.16,767.24,280.64,5882.13,2.72,29.24
patrick,15.33,1020.32,451.49999999999994,32.517494274866216,560.92,777.4,284.79,6068.56,2.08,29.5
patrick,17.19,994.69,477.27,32.30758035319585,628.75,798.0,281.27,6007.99,1.84,29.340000000000003
patrick,14.59,1062.56,514.57,32.039733935214656,530.48,897.0199999999999,291.36,5932.16,1.99,28.97
patrick,15.090000000000002,1073.13,535.18,32.07072978702215,550.05,867.87,291.8,6040.34,1.9,29.03
patrick,15.21,1073.68,581.62,32.589681230322654,528.82,895.5000000000001,292.6,5849.33,2.33,29.230000000000004
patrick,9.1,821.51,494.68,28.28875997839428,454.2,733.4,216.74,4780.62,2.2392151534347193,27.950000000000003
patrick,27.6,848.23,500.49,27.860283833875958,709.59,757.13,215.49000000000004,4670.28,2.5507939104030877,28.010000000000005
patrick,9.24,826.68,527.14,27.951320370926208,449.89,724.35,215.45000000000002,4697.15,2.221856589053034,28.14
patrick,9.98,891.16,692.88,25.92421452799776,515.09,692.52,279.51,4680.46,0.26,29.03
patrick,9.42,893.69,715.7699999999999,26.240443118755795,490.18,692.99,287.24,4737.08,0.06,29.72
patrick,10.67,907.37,726.71,33.78478982843201,595.88,723.47,289.76,4875.47,3.215066379795915,30.320000000000004
patrick,46.86,863.49,563.67,2.4,566.74,704.78,269.4,4839.29,0.05,26.52
patrick,10.23,832.68,547.35,30.9265103035984,459.66,695.42,273.37,4947.85,2.758268479100308,26.51
patrick,10.63,803.39,531.88,30.409387999944233,453.46,688.16,267.06,4891.28,2.6639449504284602,26.01
patrick,15.33,1084.14,743.51,18.669999999999998,498.46,926.18,205.13,6335.969999999999,2.63,28.27
patrick,25.95,1158.87,749.6799999999998,20.82,751.07,951.1300000000001,206.59000000000003,6461.84,2.61,28.58
patrick,20.81,1120.69,737.79,22.25,626.55,933.3499999999999,203.46000000000004,6383.720000000001,2.69,28.080000000000002
patrick,82.35,1448.65,870.53,21.0,733.85,1126.62,305.43,6741.53,1.28,34.24
patrick,19.97,1438.24,897.35,24.45,641.5400000000001,1232.3894153193678,307.36,6827.17,1.51,34.52
patrick,18.26,1421.9,885.61,24.14,597.58,1211.0556154470091,301.76,6650.54,1.62,34.11
patrick,15.770000000000001,1245.08,854.36,9.67,626.07,978.83,327.79,6170.95,0.7,34.09
patrick,17.21,1277.03,893.71,18.45,647.44,992.7999999999998,336.29,6320.76,1.49,35.04
patrick,17.17,1282.92,908.0499999999998,21.0,645.11,994.4599999999999,338.11,6350.67,1.67,35.21
patrick,18.71,1732.22,1886.4,94.09,777.93,1831.8141262774127,365.65,6757.14,5.61,42.45
patrick,18.98,1764.12,1915.24,101.4,778.34,1882.100220082745,369.24,6807.61,6.06,43.29
patrick,18.5,1732.47,1901.47,96.33,758.4799999999999,1842.3819879254784,367.88,6778.4400000000005,5.7,42.96
patrick,15.21,1183.06,587.02,5.14,505.17999999999995,940.7600000000001,259.3,5641.61,1.89,28.41
patrick,14.63,1175.76,589.53,1.99,502.63,936.49,259.31,5718.02,1.51,28.72
patrick,14.78,1160.52,587.8,27.5217505530889,499.53,928.3600000000001,258.61,5663.86,1.38,28.610000000000003
patrick,28.9,1795.34,466.24,37.47999999999999,627.0,1516.030221497671,337.86,7404.820000000001,8.37,29.950000000000003
patrick,39.06,1841.2,524.64,43.66,691.4,1592.8220811703936,339.35,7583.27,7.88,29.63
patrick,28.94,1864.71,588.0,46.77,633.13,1597.5477014180249,346.58,7528.06,7.97,29.760000000000005
patrick,35.93,1911.24,917.86,41.07,795.79,1829.3615383145643,330.3,8710.4,13.22,34.09
patrick,32.82,1839.88,944.7,24.549999999999997,632.32,1708.184354513443,328.13,8311.29,8.32,34.94
patrick,26.27,1581.03,1036.7,38.92,538.2,986.42,323.31,6882.75,4.75,34.83
patrick,32.37,1448.57,1410.82,65.92,893.24,1467.6966521250163,455.87,6765.66,3.92,40.18
patrick,24.27,1437.7,1432.98,69.47,676.3,1071.65,460.81,6626.62,4.66,40.59
patrick,33.68,1449.4,1430.66,62.56,731.52,1076.55,458.89000000000004,6721.079999999999,3.83,40.03
werner,18.42,1422.37,1563.85,41.019999999999996,709.7900000000001,2279.89,263.88,5799.71,8.2,31.540000000000003
werner,19.66,1481.75,1656.34,46.16,774.68,2169.83,277.83,6043.99,8.81,33.07
werner,20.03,1485.2,1677.73,49.36,761.27,2139.81,278.16,6021.38,9.279999999999998,32.97
werner,16.95,1585.37,1493.79,31.87,691.76,2577.92,190.44000000000003,5625.69,7.58,30.9
werner,18.61,1604.29,1508.54,42.41,707.8,2337.78,189.56,5595.19,8.28,30.850000000000005
werner,18.45,1612.06,1528.77,41.35,729.25,2486.44,192.36,5657.59,8.12,31.38
werner,13.59,1449.69,1509.08,17.6,562.92,2724.44,196.82000000000002,4743.41,5.28,32.53
werner,13.15,1439.0,1512.93,21.78,546.83,2582.93,195.81000000000003,4627.55,5.59,32.52
werner,13.23,1431.76,1508.88,11.0,543.49,2560.06,197.14,4736.58,4.66,32.46
werner,12.93,1197.06,1392.49,1.91,494.15,993.36,206.10000000000002,4590.64,3.85,28.660000000000004
werner,13.84,1196.15,1416.95,6.250000000000001,494.25,1002.58,207.04000000000002,4620.57,4.23,28.910000000000004
werner,13.78,1200.31,1433.3099999999997,9.23,508.15,1001.02,207.82000000000002,4629.82,4.42,28.88
werner,17.79,1228.92,508.4,23.12615000116895,629.4,973.2199999999999,234.39999999999998,5423.69,4.7,30.54
werner,19.64,1248.39,554.15,24.71880650283062,643.34,982.03,235.74999999999997,5461.83,5.43,30.750000000000004
werner,21.82,1259.71,555.68,23.829708923612543,634.91,990.7200000000001,237.83,5455.45,5.1,30.830000000000002
werner,20.46,1552.79,533.51,29.104283517396762,604.81,2439.27,223.97000000000003,5654.11,6.15,29.17
werner,18.89,1557.12,533.91,29.53210498214954,612.56,2576.49,222.72,5657.26,6.02,28.93
werner,19.29,1564.63,563.89,30.041478928503683,611.75,2434.98,227.3,5686.94,6.41,29.59
werner,17.82,1609.37,557.83,30.593788324807345,641.14,2698.71,249.10999999999999,5669.25,6.12,28.45
werner,17.01,1619.42,552.07,29.93773194314827,608.2,2621.52,248.73999999999998,5723.5,5.98,28.670000000000005
werner,16.62,1619.0,564.49,30.71989631828845,627.93,2635.81,253.29,5716.59,6.15,28.900000000000002
werner,15.45,1149.45,512.53,20.419828551198822,605.45,917.76,271.2,5065.09,3.75,26.56
werner,13.99,1172.62,521.39,20.77233280725802,633.76,919.0300000000001,271.33,5156.33,3.76,26.81
werner,14.45,1153.87,509.75,19.69226103873915,623.27,909.4399999999999,271.39,5106.48,3.28,26.72
werner,14.3,1648.04,750.66,31.7,631.14,3147.54,226.64,5043.0,5.33,33.69
werner,14.51,1683.07,773.0199999999999,39.96999999999999,673.4200000000001,3113.95,230.46,5110.7,5.91,34.09
werner,13.88,1635.98,764.36,38.54,636.0,3336.93,227.54,5051.13,5.7,33.64
werner,15.770000000000001,1587.42,854.17,25.64,716.89,2804.48,299.51,5648.88,6.76,36.65
werner,18.6,1610.76,861.51,28.81,735.59,2955.28,299.4,5636.59,7.05,37.03
werner,16.58,1632.1,883.96,30.94,727.88,3048.91,303.85,5784.12,7.3,37.54
werner,17.2,1408.0,801.47,9.94,741.53,2719.43,307.48,5593.71,7.04,30.700000000000003
werner,16.33,1454.45,831.95,13.54,738.11,2650.82,317.53,5700.54,7.54,31.799999999999997
werner,17.1,1495.24,844.67,14.58,760.3,2468.57,319.81,5727.11,7.65,32.24
werner,14.2,1339.48,610.49,18.82723059375932,654.98,950.3700000000001,193.46000000000004,5099.03,4.88,27.690000000000005
werner,13.4,1348.1,609.07,18.609545661230293,674.4600000000002,943.86,192.26,5059.31,4.84,27.900000000000002
werner,13.91,1353.7,607.47,18.076509437431127,642.49,942.2900000000001,192.01000000000002,5086.06,4.68,27.770000000000003
werner,10.69,1485.18,694.91,22.699461564487006,637.18,1121.71,277.21,5213.86,5.21,29.69
werner,8.25,1492.66,779.65,6.2,594.3699999999999,1092.16,283.47,5116.29,5.81,29.850000000000005
werner,8.17,1433.32,761.84,21.047255051564342,582.25,1075.07,272.25,5045.3,4.65,28.570000000000004
werner,11.14,1391.78,828.22,6.650000000000001,599.17,1063.61,285.02,5477.69,4.78,28.650000000000002
werner,10.42,1387.82,855.78,6.49,581.07,1050.43,287.92,5428.6,4.76,28.97
werner,10.71,1397.21,876.8299999999999,7.330000000000001,614.48,1069.95,293.55,5563.66,4.99,29.350000000000005
werner,8.02,1360.7,1073.99,31.92,592.32,1094.24,291.31,5156.7,4.66,32.17
werner,8.38,1281.38,1057.15,29.350000000000005,602.11,1054.86,280.95,5019.68,4.45,31.2
werner,10.69,1363.67,1118.21,33.9,623.16,1105.13,293.81,5175.77,4.94,32.46
werner,8.41,1248.29,981.97,5.099999999999999,530.72,1019.2399999999999,276.47,4800.01,4.57,30.92
werner,8.26,1272.88,970.28,1.94,535.26,1038.89,278.03,4944.85,4.35,30.800000000000004
werner,7.91,1252.29,954.7200000000001,22.654287859800164,526.41,1006.5900000000001,276.32,4864.35,4.01,30.34
werner,11.36,1345.37,1203.54,26.82,645.03,1004.6400000000001,319.49,5860.11,7.66,33.57
werner,12.77,1354.96,1191.2999999999997,15.95,695.93,1025.26,320.89,5995.09,7.21,33.77
werner,18.39,1379.04,1240.49,38.14,806.97,1019.0500000000001,322.45,5960.65,8.63,35.12
werner,33.8,1525.12,1614.1700000000003,64.09,851.37,3083.22,465.38,6473.88,8.24,37.71
werner,13.73,1523.63,1609.21,64.22,804.52,3171.84,467.41,6506.51,8.28,37.59
werner,13.52,1511.71,1617.83,61.86,789.98,3068.92,467.77,6468.009999999999,8.06,37.7
krm,23.42,1751.29,1919.63,176.28,926.22,2432.4883694696236,312.0,9273.93,18.62,33.7
krm,23.9,1789.68,1926.4,178.24,949.73,2471.6469779846752,315.23,9320.47,18.81,34.04
krm,24.53,1783.07,1920.39,174.74,957.36,2463.433812460342,313.26,9329.47,18.78,33.93
krm,106.43,1885.3199999999997,973.37,44.59,994.17,2368.8075315693827,361.62,10280.64,10.95,26.4
krm,28.36,1884.1900000000003,996.56,47.91,881.17,2125.9942922190303,371.17,10493.18,11.44,27.250000000000004
krm,29.4,1886.5600000000002,1020.05,48.98,908.0799999999999,2133.436636481265,367.78,10544.74,11.42,26.92
krm,42.78,1556.95,861.22,96.43,1238.02,993.43,456.69000000000005,8911.88,13.86,30.25
krm,25.57,1495.42,900.84,98.12,879.15,949.94,457.29,8847.94,14.15,30.140000000000004
krm,37.54,1529.78,952.48,106.57,1040.39,958.5,458.94,8931.52,14.32,30.190000000000005
krm,25.49,1969.0999999999997,521.97,15.16,810.99,2209.850163411686,322.8,8610.0,15.92,38.28
krm,25.24,1962.35,526.82,14.25,804.84,2189.3751952249463,319.88,8592.24,14.73,38.29
krm,25.95,1896.0700000000002,548.13,20.96,789.58,2145.5237393971274,314.69,8356.15,14.87,37.81
krm,29.97,2499.34,760.62,107.04,1702.25,2702.476698381903,348.6,9281.62,18.58,32.81
krm,28.33,2524.83,756.6,100.02,1651.8,2707.922193150684,350.97,9215.63,18.21,32.59
krm,29.619999999999997,2508.76,771.22,102.53,1687.8999999999999,2701.687924191596,351.77,9232.15,18.28,32.44
krm,19.39,1396.91,618.54,10.020000000000001,886.88,882.18,269.79,8099.160000000001,12.35,22.7
krm,25.48,1445.21,663.38,21.049999999999997,1129.66,904.3299999999999,273.16,8163.31,13.39,23.17
krm,23.24,1401.31,653.64,17.19,900.85,901.77,273.11,8148.61,13.02,23.19
krm,22.86,1434.12,595.82,57.73,820.26,1736.3078254295722,329.22,8246.19,14.63,31.580000000000002
krm,22.86,1469.84,598.25,55.36,818.98,2417.12,328.3,8394.24,14.35,31.95
krm,23.89,1458.11,612.6,51.14,829.73,2480.72,325.45,8309.68,13.8,31.879999999999995
krm,26.68,1382.81,994.87,177.80000000000004,866.05,2352.08,306.8,8720.01,13.75,59.07
krm,24.88,1411.7,968.73,163.96,872.13,1041.77,311.81,8978.37,12.79,59.17
krm,26.4,1426.83,994.45,172.38,882.32,2361.37,307.19,9042.13,13.299999999999999,59.58
krm,31.79,1431.18,182.56,85.19,885.4,2847.36,465.9700000000001,8289.23,16.21,52.64
krm,29.71,1489.1,319.81999999999994,104.75,888.2599999999999,2928.84,476.18000000000006,8338.98,17.32,53.92
krm,30.189999999999998,1514.24,420.32,112.7,931.45,2920.26,492.96999999999997,8632.93,17.27,54.19
krm,27.82,1354.2,488.11,82.01000000000002,784.29,1046.62,450.20000000000005,8192.96,13.61,26.19
krm,30.29,1392.82,583.95,99.98,834.81,2497.16,461.88,8207.41,14.58,26.75
krm,42.95,1417.41,631.7799999999999,113.18,1016.74,2466.43,464.1000000000001,8215.44,15.62,27.330000000000002
krm,28.34,2403.99,459.99,50.040000000000006,630.54,4015.1799999999994,282.21,8812.49,15.22,20.05
krm,28.36,2392.73,436.35,36.25,630.17,4005.1799999999994,281.81,8789.19,13.85,19.62
krm,28.95,2444.73,475.68,43.2,675.83,3989.46,290.36,9039.26,14.66,20.3
krm,31.399999999999995,3710.19,657.01,73.35,802.9,6843.97,292.22,9103.32,16.16,21.9
krm,29.410000000000004,3701.41,682.68,77.8,735.24,6810.38,291.53,8973.88,16.74,22.05
krm,70.92,3689.2,690.13,76.92,836.01,6742.48,288.9,8992.55,16.19,21.87
krm,30.86,1585.73,968.9299999999998,21.14,678.8400000000001,1003.9699999999999,273.27,9312.52,12.8,26.55
krm,30.079999999999995,1572.88,987.3,21.95,680.19,1002.19,274.06,9275.44,12.67,26.38
krm,30.380000000000003,1602.72,993.74,23.74,670.57,987.5,274.81,9348.15,12.79,26.67
krm,44.0,1318.07,958.7,47.79,739.76,864.8099999999998,382.73,8170.73,12.36,27.56
krm,25.08,1312.07,1012.63,59.91,679.28,846.9,393.3,8074.23,12.86,28.040000000000003
krm,24.31,1329.56,992.1,48.92,696.2800000000001,859.77,391.27,8193.16,11.9,27.950000000000003
krm,34.56,1493.51,1108.93,73.73,1032.25,2673.69,454.7,8664.25,21.08,33.43
krm,25.72,1464.8,1116.0,74.6,915.58,2705.85,453.01,8660.02,21.42,33.6
krm,24.93,1491.3,1130.47,70.87,911.97,2711.57,450.76000000000005,8706.82,21.34,33.56
krm,23.96,1749.27,1093.46,90.46,861.06,2974.58,400.92,8173.26,16.43,35.6
krm,22.8,1723.29,1098.2,91.33,836.3,2961.72,400.54,8064.439999999999,16.59,35.27
krm,23.69,1777.74,1116.8,91.02,874.09,2939.56,407.8,8284.03,16.74,35.89
c15,5.0,1855.77,1310.05,29.97803784998366,852.54,1408.54,402.38,8067.0599999999995,2.31,23.7
c15,15.604794813202833,1752.4,1226.18,89.54942773985879,741.85,1377.28,387.98,7711.960000000001,33.0,20.59
c15,14.924990637582134,1616.76,1397.01,87.49817065836028,695.52,1375.83,380.67,7588.070000000001,31.0,21.33
c15,10.143397562876869,810.74,1060.05,86.25792671077528,483.99000000000007,856.0200000000001,320.38,6242.950000000001,31.0,16.87
c15,11.26946391885111,965.41,683.81,90.2142490859617,274.5,1146.78,367.83,6758.18,32.0,20.01
c15,6.836392803488865,262.15,691.8,191.0,95.19,782.91,325.34,5833.09,25.0,16.27
c15,6.579352114591841,130.06,850.74,84.05563321907867,37.55,757.96,346.22,5547.18,27.0,17.64
c15,7.342121899843836,398.53,880.65,82.34359282782982,164.83000000000004,738.71,351.24,5476.41,28.0,17.22
c15,6.854755855165997,153.47,904.78,87.61999771904239,58.19,725.53,348.65,5528.4,29.0,17.03
c15,6.671979977321225,285.81,990.06,81.65730461034734,107.48,722.55,376.06,5208.03,27.0,16.63
c15,6.6011314692039615,154.28,968.88,89.46047420242391,97.96000000000001,745.21,371.32,5175.93,30.0,16.69
c15,6.9569655478798,209.43,1102.19,88.04707176449381,71.76,757.04,383.07,5329.82,29.0,16.95
c15,8.149832938184261,374.88,1190.68,85.80070723899271,218.11,753.77,426.27,5808.74,27.0,18.01
c15,8.294541346451016,205.17,1246.33,98.57490416134154,140.15000000000003,766.66,423.99,5855.31,32.0,18.14
c15,8.13822373397702,335.15,1170.8,91.58528473581804,190.02,711.16,421.88,5714.39,30.0,17.91
c15,7.064483430010078,461.05,1200.3,73.31464480603685,196.8,700.02,412.73,5267.09,23.0,16.88
c15,7.206859494896787,318.87,1290.65,82.1526525980431,141.71,715.22,414.71,5367.1,26.0,17.03
c15,6.985191886455856,334.65,1268.78,190.0,101.30000000000001,687.06,412.16,5239.36,28.0,16.86
c15,8.181844722698415,279.14,1287.31,95.89231811739927,137.54000000000002,648.7,406.64,5742.02,32.0,17.77
c15,7.285269107601015,218.01,1337.84,84.02401405549921,80.37,646.66,400.48,5668.79,26.0,17.6
c15,7.4444885655023585,185.73,1329.4799999999998,87.10414293780644,96.65,668.87,401.54,5742.82,27.0,17.94
c15,7.669890142941408,441.92,1300.35,84.12733620114786,183.38,688.69,393.93,5387.48,28.0,17.68
c15,7.76321248382967,491.32000000000005,1287.46,81.7108842427356,206.88,746.97,393.5,5400.89,27.0,17.57
c15,7.68510506758929,299.43,1405.56,89.03158289448014,127.91000000000003,721.47,398.47,5511.94,29.0,17.39
c15,10.004798040108634,535.98,1528.52,94.61319980829586,389.85,885.7100000000002,432.06,6301.83,30.0,19.9
c15,9.693042406513294,603.7,1475.2,87.95933053836373,430.78,760.65,426.45,6186.64,28.0,19.13
c15,8.890379083492444,319.38,1411.4,101.2754255059606,87.72,673.63,415.22,5980.91,34.0,18.83
c15,8.551158263478131,399.04,1455.36,91.80548815309207,128.75,624.67,419.75,5874.88,30.0,18.9
c15,9.425103035698246,614.86,1428.22,91.78139908790517,288.05,635.91,422.36,5966.56,31.0,19.34
c15,9.116742921506066,482.79,1478.75,91.82851204644011,224.31,635.82,422.96,6047.16,30.0,19.11
c15,8.012493907590835,462.7,1481.94,92.51918555834276,172.15000000000003,610.99,408.75,5266.94,32.0,18.57
c15,7.016941778741901,437.09,1504.57,71.32042524922784,145.4,670.57,414.65,5349.98,21.0,18.62
c15,7.155532977307722,379.84,1492.3000000000002,82.87677027738913,78.33,589.42,409.77,5217.15,27.0,18.22
c15,12.750128626866472,774.44,1097.92,96.60394003999373,785.06,664.74,449.30000000000007,7700.04,31.0,18.21
c15,12.301213673429611,838.76,1186.31,85.64268463062409,890.94,677.65,441.82,7553.479999999999,26.0,18.63
c15,12.007275866004647,780.28,1289.28,82.46149331860028,739.97,670.5,447.77000000000004,7616.91,24.0,18.23
c15,12.01893682018073,896.45,1305.5400000000002,89.51448488052506,686.79,858.4100000000001,434.31,7060.0199999999995,29.0,18.36
c15,11.630842661345303,720.0,1478.87,86.86525641747522,673.14,865.3299999999999,445.39,7174.83,26.0,17.29
c15,10.650158939018713,731.42,1447.9400000000003,81.20503979991145,611.21,832.3,409.55,6702.85,25.0,16.81
c15,12.52907110723728,738.76,1518.76,89.80031645071716,769.59,746.11,433.62,7692.050000000001,27.0,17.15
c15,11.681729564111734,681.46,1603.11,81.69148512628975,693.25,705.32,436.23,7509.479999999999,23.0,17.0
c15,11.945147707915636,728.27,1665.07,81.74347185883744,682.1,713.27,443.0,7578.21,23.0,17.18
c15,11.664793349734877,739.55,1702.3900000000003,86.57017777441612,660.03,1048.83,421.3,7024.630000000001,26.0,16.31
c15,11.793278888920431,717.84,1685.9700000000003,90.68875247529391,1086.45,898.8599999999999,417.99,6843.12,28.0,16.0
c15,11.504550660629187,748.69,1848.73,87.50316874481662,677.8,761.92,429.55,6903.36,27.0,16.77
c15,12.860074421927148,730.26,1926.33,88.60689082945068,718.43,712.68,468.01,7872.83,25.0,17.25
c15,11.956635873089192,554.34,1833.25,92.0242103132182,641.88,673.69,451.1,7522.41,27.0,15.55
