soil,B,Mg,P,S,K,Ca,Mn,Fe,Cu,Zn
coloma,78.27800000000002,334.8199999999995,780.0299999999994,230.40000000000003,568.4900000000006,840.7299999999989,295.44,8465.189999999997,26.000000000000018,19.74000000000004
coloma,78.27800000000002,469.9299999999995,813.1999999999994,230.40000000000003,733.9000000000005,844.0999999999989,306.77,8685.509999999997,29.00000000000002,20.610000000000042
coloma,78.27800000000002,789.1299999999995,811.4499999999995,268.0,597.1100000000006,1047.539999999999,233.42999999999998,6998.769999999997,26.000000000000018,20.06000000000004
coloma,78.27800000000002,538.4899999999996,872.1299999999993,268.0,479.8200000000006,965.609999999999,230.5,7645.649999999996,21.00000000000001,19.570000000000043
coloma,78.27800000000002,694.5599999999995,909.6699999999993,230.40000000000003,1098.6500000000005,1043.3099999999988,237.08999999999997,8308.729999999996,24.000000000000014,20.520000000000042
coloma,78.27800000000002,652.7599999999995,959.8599999999993,230.40000000000003,684.6800000000005,1036.389999999999,334.6,7533.399999999996,25.000000000000014,23.02000000000004
coloma,38.750000000000014,541.1299999999994,910.5399999999993,230.40000000000003,791.9500000000006,978.0299999999988,328.8,8274.459999999995,26.000000000000018,22.240000000000038
coloma,78.27800000000002,516.6999999999995,1055.0199999999993,230.39999999999998,718.3000000000005,933.7099999999989,336.77,8611.369999999997,25.000000000000014,22.600000000000044
coloma,78.27800000000002,947.8799999999995,893.6599999999993,230.40000000000003,813.7000000000006,963.899999999999,315.16,6469.249999999996,24.670000000000016,25.75000000000004
coloma,78.27800000000002,743.9399999999996,931.0499999999993,230.40000000000003,703.6200000000006,933.4199999999989,324.51,7523.009999999997,24.000000000000014,26.29000000000004
coloma,78.27800000000002,628.6699999999994,918.8299999999994,230.40000000000003,773.4100000000005,906.8099999999988,307.92,7289.3799999999965,26.000000000000018,26.220000000000038
coloma,117.40000000000003,784.1799999999995,1013.5499999999993,230.39999999999998,974.9200000000005,1025.919999999999,345.87,7087.8399999999965,23.000000000000014,26.93000000000004
coloma,78.27800000000002,562.8299999999995,975.1399999999993,230.40000000000003,657.0100000000006,914.909999999999,350.1,7725.969999999997,26.000000000000018,26.54000000000004
coloma,91.06000000000003,514.4399999999996,924.5099999999993,230.39999999999998,1419.9500000000005,925.1699999999989,338.33,7824.349999999997,27.00000000000002,26.02000000000004
coloma,78.27800000000002,695.4699999999996,890.8999999999993,268.0,628.6300000000006,821.7499999999989,266.73,5361.5899999999965,26.000000000000018,25.19000000000004
coloma,78.27800000000002,434.1499999999994,778.2799999999994,268.0,532.7200000000006,763.0999999999989,272.25,6198.1299999999965,28.00000000000002,24.57000000000004
coloma,78.27800000000002,369.8899999999994,848.5599999999993,268.0,401.85000000000065,766.2599999999989,322.29,6383.609999999996,26.000000000000018,24.630000000000038
coloma,78.27800000000002,733.7699999999995,884.3499999999993,268.0,684.3700000000006,848.4099999999988,277.41,6153.919999999996,23.000000000000014,24.810000000000038
coloma,78.27800000000002,565.7499999999995,836.3299999999994,268.0,626.0500000000005,834.4199999999988,282.44,7271.419999999996,30.00000000000002,24.78000000000004
coloma,78.27800000000002,459.61999999999944,897.0099999999993,230.40000000000003,506.3600000000006,876.8699999999989,347.02,7829.399999999996,21.00000000000001,25.970000000000038
coloma,78.27800000000002,586.2199999999996,1005.2599999999993,268.0,670.6800000000005,864.369999999999,257.73,5483.039999999996,29.00000000000002,22.41000000000004
coloma,78.27800000000002,386.71999999999946,965.5399999999993,268.0,596.7100000000006,849.5099999999989,266.74,6591.019999999997,30.00000000000002,22.790000000000042
coloma,78.27800000000002,432.9199999999994,863.8299999999994,230.40000000000003,517.9500000000006,941.6899999999989,330.11,7227.8399999999965,27.00000000000002,24.19000000000004
coloma,78.27800000000002,677.8999999999994,811.0199999999993,268.0,565.8200000000006,914.139999999999,201.99,5230.239999999996,26.000000000000018,17.780000000000044
coloma,78.27800000000002,434.73999999999944,706.2599999999994,268.0,490.29000000000065,891.319999999999,200.48,6289.369999999996,27.00000000000002,18.670000000000044
coloma,78.27800000000002,273.97999999999945,811.4499999999995,268.0,344.97000000000065,870.6199999999989,222.5,6060.419999999996,23.000000000000014,16.660000000000046
coloma,78.27800000000002,691.1699999999994,776.9699999999993,268.0,596.0700000000006,954.4999999999989,189.77,5230.209999999996,27.00000000000002,16.920000000000044
coloma,78.27800000000002,449.49999999999943,763.4399999999995,268.0,504.4900000000006,921.369999999999,197.12,6367.779999999996,26.000000000000018,17.210000000000043
coloma,78.27800000000002,232.67999999999938,694.4699999999995,268.0,331.7900000000007,876.9199999999989,212.29999999999998,5977.219999999997,25.000000000000014,16.010000000000048
coloma,78.27800000000002,695.1899999999996,745.9799999999994,268.0,827.7300000000006,831.8699999999989,274.91,6119.399999999996,26.000000000000018,22.69000000000004
coloma,78.27800000000002,516.0899999999995,701.6699999999994,268.0,560.5200000000006,803.7499999999989,285.13,7269.8799999999965,24.500000000000014,22.70000000000004
coloma,78.27800000000002,417.70999999999935,848.5599999999993,268.0,406.0900000000006,786.7699999999988,320.64,7129.969999999997,26.000000000000018,21.620000000000044
coloma,78.27800000000002,1064.8099999999995,879.9799999999993,224.0,735.0300000000005,1110.069999999999,361.19,7718.289999999996,30.00000000000002,29.310000000000034
coloma,78.27800000000002,788.1199999999995,904.4299999999993,224.0,651.4800000000006,1103.819999999999,376.44,9751.959999999995,26.000000000000018,27.67000000000004
coloma,78.27800000000002,789.1299999999995,869.0699999999994,224.0,503.4900000000006,1109.739999999999,441.55,10056.159999999996,29.00000000000002,27.45000000000004
coloma,78.27800000000002,430.21999999999946,782.6399999999994,268.0,594.2400000000006,811.4499999999989,219.14999999999998,5524.229999999996,25.000000000000014,17.960000000000043
coloma,78.27800000000002,355.2599999999994,756.0199999999994,268.0,488.6200000000006,760.9599999999989,222.99,6659.239999999996,28.00000000000002,18.24000000000004
coloma,78.27800000000002,229.95999999999947,693.1599999999994,268.0,303.6500000000006,784.7399999999989,256.15,6838.209999999996,23.000000000000014,17.40000000000004
coloma,78.27800000000002,885.1899999999996,768.2399999999994,230.40000000000003,733.5200000000006,1004.899999999999,308.49,7646.829999999996,24.000000000000014,25.00000000000004
