soil,B,Mg,P,S,K,Ca,Mn,Fe,Cu,Zn
coloma,13.931462,1616.0494,1037.6394,45.91041,569.91876,2515.755,316.89215,5604.385,1.2688285,35.781178
coloma,14.046699,1620.4296,1038.7863,46.203293,574.17395,2523.6433,317.22845,5606.675,1.2673194,35.85802
coloma,14.001069,1617.9717,1038.0167,46.121433,573.0268,2519.161,317.18164,5605.3936,1.2736403,35.815796
coloma,13.927255,1658.505,1057.6912,43.511425,541.27905,2602.0366,313.91183,5662.9614,1.0140502,36.629303
coloma,14.034604,1661.7833,1059.4694,43.75411,545.2766,2610.2883,314.3376,5670.6245,1.0124817,36.71391
coloma,14.211091,1678.292,1067.4844,44.022846,551.8935,2634.229,315.5633,5677.4688,0.99050844,36.97806
coloma,13.770065,1670.7461,1064.5029,42.38163,527.848,2625.805,312.40646,5688.6167,0.9359847,36.873272
coloma,14.136772,1676.6533,1067.0795,43.646126,546.09045,2637.8193,314.6973,5694.44,0.97443223,36.99693
coloma,13.909649,1673.7434,1065.113,42.87078,534.84576,2632.402,313.23697,5689.2783,0.9497118,36.919163
coloma,14.150785,1688.0392,1071.6802,43.192024,540.4737,2661.156,313.7401,5708.508,0.92202985,37.164154
coloma,14.264843,1690.1636,1072.4238,43.55754,545.84155,2666.5334,314.29608,5711.104,0.9300853,37.205853
coloma,14.32818,1696.2346,1075.5397,43.58343,547.3016,2675.7021,314.6949,5712.3174,0.92070115,37.290966
coloma,13.66463,1673.0024,1071.1932,42.03821,525.03723,2639.056,312.38388,5710.432,0.9240338,36.971043
coloma,13.721272,1674.1064,1071.3977,42.259422,528.1942,2641.9756,312.63144,5711.8086,0.92902946,36.997135
coloma,13.496006,1663.4218,1068.7883,41.817257,520.70953,2625.778,312.00467,5708.366,0.939813,36.826298
coloma,14.075423,1679.257,1077.1809,43.51347,547.7513,2660.737,314.58026,5725.3853,0.9614287,37.10781
coloma,13.963387,1673.5587,1075.9939,43.391617,545.4636,2653.7053,314.5214,5722.863,0.97100455,37.032104
coloma,13.911711,1673.1653,1075.8932,43.251553,543.2339,2653.6504,314.34488,5722.347,0.96583223,37.02204
coloma,13.891002,1672.5475,1073.426,43.146957,541.41815,2646.7366,314.0766,5715.166,0.9681601,36.990932
coloma,13.887917,1674.3987,1074.2675,42.999092,539.7479,2649.3022,313.79373,5716.7686,0.95619136,37.021072
coloma,13.777047,1673.4639,1074.2683,42.663788,534.8034,2647.6436,313.32956,5715.706,0.94592875,36.999302
coloma,14.383323,1690.279,1075.4619,44.32612,558.4864,2672.9937,315.79388,5720.1,0.96569335,37.24535
coloma,14.443323,1690.514,1075.3661,44.572037,561.8633,2674.0808,316.12704,5719.8345,0.97409934,37.251633
coloma,14.363705,1688.7422,1075.5294,44.287434,557.962,2670.6292,315.69434,5719.575,0.96797204,37.221336
coloma,14.603658,1654.6266,1052.758,46.369324,579.24945,2607.241,317.36285,5669.984,1.1296867,36.608837
coloma,14.7572155,1658.5258,1055.2972,46.740337,584.92316,2618.2825,317.95764,5681.8823,1.1303444,36.721214
coloma,14.432949,1652.3319,1053.3959,45.789467,571.6914,2604.2568,316.68872,5673.4253,1.1144949,36.582443
coloma,14.605459,1669.1355,1058.681,45.8724,574.4021,2632.415,316.5796,5682.1094,1.0649877,36.82784
coloma,14.640139,1666.6744,1058.6344,46.071014,577.2993,2630.159,317.0802,5681.914,1.080185,36.804916
coloma,14.414729,1667.3015,1058.4758,45.18359,564.9723,2628.0608,315.6931,5679.997,1.044407,36.785454
coloma,14.71115,1668.2667,1062.5586,46.157936,580.461,2639.3296,317.50388,5695.764,1.0792468,36.902348
coloma,14.650987,1666.586,1060.0062,46.161003,579.9008,2633.8452,317.40042,5685.5283,1.0905167,36.83044
coloma,14.737275,1670.6766,1063.1017,46.22194,581.6382,2643.1155,317.62552,5695.7505,1.076829,36.92962
coloma,14.125159,1652.9197,1058.1556,44.408844,553.9389,2610.1326,314.8837,5686.5054,1.0556183,36.64745
coloma,14.141058,1654.8297,1058.74,44.402298,554.1605,2613.4517,314.8442,5687.924,1.0495279,36.68211
coloma,14.022911,1651.7229,1057.8834,44.075016,549.36896,2607.6594,314.42883,5686.119,1.0473126,36.622536
coloma,14.805904,1652.3297,1053.3015,48.25457,607.6914,2607.2588,320.41837,5666.957,1.2423753,36.55142
coloma,14.674708,1646.7128,1051.904,47.96695,603.19617,2598.035,320.00052,5666.368,1.2477394,36.461227
coloma,14.646841,1646.6866,1051.8827,47.871185,601.8775,2597.4932,319.87823,5666.3433,1.2449045,36.457638
coloma,14.72478,1646.4971,1050.626,48.087177,604.24286,2593.8323,319.91718,5660.042,1.2566584,36.443577
coloma,14.41541,1645.2892,1051.4855,46.863956,587.43774,2591.4014,318.23093,5662.6035,1.2045386,36.42138
coloma,14.327089,1645.6005,1051.907,46.536034,583.00995,2590.5916,317.85934,5661.6743,1.1916232,36.41485
coloma,14.518473,1676.5322,1066.2379,45.120968,567.21936,2652.2527,315.95404,5708.615,1.0181882,37.05404
coloma,14.488287,1677.4849,1068.4194,44.813545,563.6889,2654.8687,315.57394,5715.252,1.0014192,37.097996
coloma,14.515166,1677.0654,1067.8544,44.95215,565.3473,2654.5085,315.7005,5714.353,1.0074034,37.084457
coloma,13.912896,1637.7877,1050.5074,44.49037,552.9068,2565.6462,315.92346,5653.4707,1.1205615,36.28559
coloma,13.848841,1639.4791,1051.2986,44.16809,548.59015,2568.506,315.41373,5654.6836,1.1010258,36.308693
coloma,13.819623,1637.9447,1051.1478,44.127808,547.9499,2565.9475,315.39023,5654.357,1.1035186,36.285748
coloma,14.642181,1681.044,1063.4868,45.54709,570.8186,2644.0017,316.81445,5683.704,1.025074,37.00459
coloma,14.575423,1679.9333,1062.8573,45.346737,567.82983,2641.98,316.5126,5682.192,1.0211641,36.97926
coloma,14.607135,1679.8442,1063.4203,45.462532,569.315,2642.5178,316.79004,5685.81,1.026825,36.9886
coloma,13.674883,1669.0566,1062.6161,42.028557,522.36816,2618.1638,311.59277,5679.109,0.9229025,36.80893
coloma,13.8005295,1669.0944,1061.8584,42.522152,528.9119,2619.5344,312.28452,5676.912,0.9410621,36.80989
coloma,13.721406,1668.2556,1061.816,42.251884,525.1758,2617.675,311.86392,5677.3594,0.93293875,36.794876
coloma,12.465892,1659.0786,1063.5356,37.585777,459.9919,2595.1763,304.35092,5686.679,0.78760517,36.60169
coloma,12.484915,1659.582,1063.378,37.660915,461.14548,2595.5303,304.455,5684.4404,0.7897547,36.604336
coloma,12.343759,1654.4299,1063.004,37.24436,455.13757,2588.6152,303.77615,5688.1074,0.7842333,36.54203
coloma,13.734566,1675.7065,1063.6364,41.965004,520.7608,2626.7764,311.19406,5679.2603,0.90444034,36.854935
coloma,13.667999,1673.9987,1062.0813,41.82638,518.4884,2622.6553,310.83984,5672.9224,0.90494907,36.80555
coloma,13.7429,1676.684,1063.7781,41.99005,521.127,2627.6592,311.22726,5678.1196,0.90354514,36.86154
coloma,13.552231,1655.3772,1057.6266,42.03016,501.83456,2626.8745,309.15265,5714.818,0.8857613,36.57842
coloma,13.5091305,1653.5447,1057.0912,41.950146,500.63278,2624.4124,309.05783,5713.8833,0.8862512,36.55017
coloma,13.529785,1654.2458,1057.354,41.990726,501.23996,2625.3977,309.10385,5713.7725,0.8863735,36.56163
coloma,15.2817545,1685.7406,1063.918,47.797764,600.9147,2659.0432,319.70325,5695.2837,1.0932745,37.12869
coloma,15.114062,1680.6943,1061.9614,47.40359,595.0415,2648.9436,319.2823,5686.736,1.0954192,37.028053
coloma,15.30959,1684.2612,1063.1398,48.018856,604.001,2656.6487,320.1189,5690.7876,1.1086639,37.103065
coloma,15.300239,1677.3425,1061.3171,48.378418,610.53125,2643.7056,320.9271,5674.012,1.1508367,37.003845
coloma,15.389546,1683.3256,1064.4958,48.470364,612.8933,2653.8745,321.33487,5680.9834,1.1375123,37.12017
coloma,15.2447605,1675.9401,1060.0608,48.15145,606.4091,2641.6064,320.27448,5673.763,1.1423374,36.97163
coloma,7.5077257,985.06415,937.50073,37.485798,486.00897,1521.2777,314.9035,5800.7393,6.948521,27.441618
coloma,7.317598,956.245,936.8368,37.121056,483.1827,1476.5406,316.0167,5839.4014,7.608994,27.094236
coloma,7.334728,957.92865,939.3764,37.13651,482.6345,1481.9943,316.02338,5847.061,7.5793405,27.129923
coloma,8.133034,996.9871,940.9015,40.75228,536.9487,1547.0453,321.5576,5805.167,7.5188255,27.699078
coloma,8.2188225,1001.5899,943.7017,41.079506,541.32306,1557.3336,322.0059,5814.9453,7.5076804,27.787506
coloma,7.9972816,989.4885,946.9564,40.131096,527.7514,1539.7188,321.2255,5839.3193,7.58399,27.615969
coloma,7.101935,961.6413,931.35944,35.776886,461.6449,1477.0476,312.20844,5796.2603,7.05389,27.052738
coloma,6.9157915,955.43854,933.07166,34.73811,445.39017,1471.2137,310.03793,5808.7383,6.8811474,26.98598
coloma,6.8883405,954.2829,936.55286,34.62226,444.0405,1471.463,310.22913,5826.262,6.8908544,26.981293
coloma,7.7799077,980.3492,932.6955,39.078934,510.25674,1515.6617,317.8171,5785.2114,7.4729567,27.43848
coloma,7.8283668,993.811,937.08356,38.94884,506.9649,1540.35,316.99847,5786.6187,7.098742,27.61419
coloma,7.8157024,986.6004,938.61,39.099224,509.74637,1530.6888,317.8475,5805.19,7.3532557,27.53498
coloma,6.4922404,938.6472,936.09235,32.666595,415.9888,1448.9803,307.12814,5813.863,6.534011,26.716835
coloma,6.9585414,961.3302,939.929,34.815247,446.65964,1488.8303,310.9034,5812.3574,6.654802,27.087326
coloma,6.8834414,962.5878,942.5818,34.28812,437.1999,1493.0262,309.64633,5816.3486,6.443213,27.101828
coloma,7.5463324,997.8657,950.10187,37.48846,487.57614,1539.9661,316.20792,5840.295,6.679668,27.702515
coloma,7.538322,1000.6119,951.17236,37.309177,484.9516,1546.3655,315.75992,5838.0293,6.53572,27.739824
coloma,7.613717,1005.0624,952.4741,37.613365,489.50803,1554.16,316.27698,5837.124,6.508218,27.816135
coloma,7.6105494,1006.3049,952.0428,37.49261,487.18335,1557.6044,315.74277,5834.726,6.434988,27.834452
coloma,7.5871167,1006.22577,952.7924,37.36552,485.41376,1557.6935,315.58148,5837.198,6.404572,27.83301
coloma,7.5632977,1001.66583,952.217,37.339695,485.07065,1550.3523,315.69437,5841.609,6.510209,27.779427
coloma,8.326046,1028.7689,953.38367,40.875282,538.195,1602.0568,321.28934,5816.051,6.747326,28.192057
coloma,8.551173,1049.898,959.5143,41.73427,550.39594,1631.9227,322.44788,5811.7686,6.523062,28.53515
coloma,8.335635,1028.5634,953.7047,40.92536,538.9348,1602.3093,321.40488,5817.266,6.763867,28.194235
coloma,8.007377,1014.69055,953.2215,39.37717,515.17786,1580.4159,318.82684,5827.1323,6.692566,27.99477
coloma,7.9434767,1012.8921,953.3159,39.034966,510.00977,1578.4779,318.21555,5827.1104,6.6322045,27.965576
coloma,7.8877716,1012.8198,954.0201,38.737453,505.65057,1577.9906,317.7426,5827.5566,6.5553784,27.957516
coloma,8.539932,1059.9398,965.0972,41.479164,545.6173,1645.2263,321.78177,5821.729,6.3013587,28.75066
coloma,8.142309,1022.3275,952.85956,39.962593,524.1229,1590.902,319.61078,5821.942,6.674256,28.104662
coloma,8.203897,1023.6384,952.84827,40.284992,529.1015,1592.854,320.1938,5822.0337,6.7320786,28.130726
coloma,7.738862,1005.81445,957.6465,38.161804,498.35724,1561.5293,318.11212,5867.56,6.618373,27.890064
coloma,7.808129,1019.8981,962.1566,38.294403,499.79337,1581.7781,318.0847,5864.2314,6.3626623,28.093801
coloma,7.8020835,1013.92834,959.8468,38.365875,500.97708,1573.1527,318.3169,5865.8,6.5037746,28.008108
coloma,7.684637,1067.4886,980.5115,36.62908,471.61566,1647.2826,313.6117,5849.9565,5.1156354,28.869268
coloma,7.0454435,993.7491,961.0048,34.740906,445.50092,1539.847,311.3861,5868.8276,6.0051703,27.592804
coloma,7.0947337,992.91425,959.8947,35.031094,449.7514,1538.66,311.95126,5868.023,6.1036253,27.584064
coloma,7.350564,1012.18304,958.954,35.711563,459.46613,1576.2687,311.8988,5833.251,5.7572446,27.907965
coloma,7.1778164,1003.16455,958.3914,34.979084,448.4375,1560.053,310.78622,5841.63,5.766504,27.773787
coloma,7.1377835,1000.6382,958.2019,34.811714,445.92493,1555.8427,310.54156,5844.1626,5.7765155,27.737406
coloma,5.8943205,923.1445,963.6117,29.237825,363.8424,1433.5,301.7439,5947.582,5.9835668,26.595604
coloma,5.791076,916.6365,962.8394,28.758427,356.8694,1422.0005,300.8079,5951.9487,5.988311,26.49131
coloma,5.847401,919.9886,963.26044,29.020731,360.74216,1428.3673,301.3303,5949.2456,5.984908,26.547688
coloma,7.8778224,1022.95184,955.18713,38.544056,501.94888,1587.2334,317.16852,5829.4956,6.3259244,28.087399
coloma,7.87359,1024.0923,955.7323,38.47429,501.143,1590.104,317.02045,5828.1343,6.2708154,28.102236
coloma,7.9086056,1025.5979,955.8742,38.628426,503.4197,1592.8573,317.24716,5826.8486,6.2747407,28.126545
coloma,6.4460487,946.3116,946.35236,32.820805,417.05533,1436.1521,308.89316,5900.2524,6.842644,26.833261
coloma,6.5628185,962.6121,951.7745,33.136745,420.99927,1461.1373,309.29062,5900.2695,6.5486913,27.097216
coloma,6.461116,952.0943,949.129,32.689854,414.46213,1448.2534,308.3905,5902.9688,6.6262584,26.924353
coloma,5.4210806,863.41864,944.7341,28.490377,358.7614,1295.8042,304.07532,6003.0405,7.73815,25.68124
coloma,5.977636,920.958,954.59686,30.473518,385.6877,1400.7972,305.95062,5949.666,6.69658,26.530493
coloma,6.862731,987.73615,960.0848,33.655804,428.18277,1528.2916,309.09662,5877.3945,5.829664,27.57034
coloma,6.0617433,938.5202,961.4919,30.261772,379.09988,1449.232,303.53482,5920.5093,5.9895115,26.838106
coloma,6.120428,945.04626,957.8081,30.116467,375.93906,1466.8005,301.9436,5895.0923,5.6656756,26.956388
coloma,6.288363,964.83057,963.0439,30.700974,384.09262,1498.4326,302.84366,5888.7856,5.4341145,27.269554
coloma,7.6159883,1011.693,1017.3537,38.955544,532.05145,1599.4843,323.73495,6078.935,7.3997827,28.332844
coloma,7.3172235,1000.1815,1016.8125,37.51811,509.6563,1576.9379,321.3124,6085.6904,7.3138127,28.12724
coloma,7.2489433,994.46466,1015.78754,37.272095,505.89148,1566.1547,321.03885,6089.322,7.408552,28.035065
coloma,8.13346,1043.9296,1021.31665,41.04768,563.3778,1657.8828,326.6066,6063.5083,7.1135097,28.83259
coloma,8.053756,1039.0481,1019.2701,40.78542,558.5302,1645.1151,326.26892,6061.393,7.22199,28.71847
coloma,8.028761,1040.2654,1020.3321,40.554462,554.91187,1648.8573,325.74307,6062.6997,7.1015053,28.751022
coloma,8.461834,1057.8005,1022.82587,42.418022,584.0991,1689.7256,327.8956,6047.407,7.0272074,29.103006
coloma,8.428619,1053.0997,1021.53735,42.398132,583.7738,1679.7074,328.0815,6048.858,7.1662445,29.0137
coloma,8.522164,1061.6086,1024.1436,42.707493,589.19666,1696.3203,328.3884,6047.0776,7.0174174,29.158567
coloma,8.664688,1053.3523,1021.83496,44.38192,619.7484,1670.626,332.7545,6051.7656,7.900335,28.921019
coloma,8.581483,1048.9489,1021.23584,44.018627,613.77203,1662.382,332.26462,6054.3667,7.928241,28.853388
coloma,8.540347,1046.3384,1020.82007,43.84984,610.96643,1657.6034,332.04416,6056.097,7.957674,28.810514
coloma,8.639591,1068.6396,1007.0608,43.671265,602.44666,1677.0262,330.12155,5976.2314,7.307424,29.01497
coloma,8.525113,1061.8695,1007.0007,43.252346,596.32275,1664.561,329.7908,5983.005,7.3919034,28.919188
coloma,8.597435,1069.711,1008.6063,43.45908,599.1248,1677.9432,329.84613,5978.174,7.2463107,29.039732
coloma,8.845079,1085.7834,1013.02026,44.02269,608.10443,1719.3367,330.29843,5979.7656,6.821644,29.399553
coloma,8.87684,1086.4587,1013.3664,44.12289,609.8242,1722.8413,330.45132,5981.894,6.804135,29.424862
coloma,8.723974,1078.2913,1012.2425,43.549454,601.02246,1706.5214,329.74988,5985.608,6.885792,29.284855
coloma,8.751812,1081.3595,1012.6413,43.499664,599.72406,1715.4371,329.3758,5984.5913,6.756214,29.353844
coloma,8.729669,1081.1482,1012.2557,43.386795,597.90753,1714.2637,329.08704,5982.85,6.737488,29.336765
coloma,8.6599655,1076.6786,1011.74316,43.116924,593.8222,1706.6445,328.7915,5985.9775,6.7769094,29.270502
coloma,8.864274,1076.8126,1007.1259,44.634705,617.08234,1694.1904,331.17722,5970.562,7.3323812,29.153423
coloma,8.800088,1074.026,1006.80176,44.331753,612.4074,1689.4282,330.72842,5972.628,7.322572,29.103666
coloma,8.89608,1080.72,1007.7241,44.674503,617.4589,1701.4327,331.0233,5967.9004,7.233398,29.206196
coloma,8.84172,1089.3888,1015.2296,43.510525,596.2379,1737.9882,328.6552,5984.8926,6.45025,29.522036
coloma,8.726999,1084.3602,1014.1328,43.001812,587.73987,1727.3993,327.903,5985.8496,6.457515,29.428026
coloma,8.79507,1084.4758,1014.5238,43.31999,592.7476,1731.7206,328.52283,5991.2437,6.4908333,29.472271
coloma,7.942831,1045.254,1011.8203,39.6958,539.9498,1655.3542,323.55038,6008.363,6.598382,28.81635
coloma,7.95531,1048.7935,1013.058,39.647003,538.74384,1661.7101,323.44302,6007.043,6.4953294,28.885395
coloma,7.8073263,1039.3278,1011.8682,39.000507,528.7958,1646.7609,322.5097,6015.8066,6.5275745,28.751303
coloma,8.157355,1043.7858,1011.50165,41.088802,563.964,1654.2625,326.66745,6017.468,7.050842,28.831066
coloma,7.945079,1033.5535,1009.82855,40.149994,549.25684,1634.6842,325.19696,6020.955,7.0673046,28.652788
coloma,7.8925295,1033.8158,1009.51556,39.895325,544.97864,1631.8932,324.61853,6016.3066,7.0254965,28.6229
coloma,8.970509,1076.8799,1008.97284,45.41281,630.412,1693.9968,332.9285,5983.533,7.556746,29.148603
coloma,8.969767,1076.618,1008.73346,45.411877,630.3445,1693.4457,332.90665,5982.625,7.562017,29.13886
coloma,9.004253,1079.7242,1009.26636,45.513737,631.7724,1699.0056,332.93488,5981.2744,7.503808,29.18901
coloma,8.363881,1055.8582,1006.09143,42.33067,581.32635,1657.7703,327.66046,5984.836,7.2615843,28.80259
coloma,8.19612,1041.3191,1004.7008,41.772,573.2916,1633.5896,327.20853,5997.111,7.4953494,28.581833
coloma,8.47831,1057.2742,1007.4694,42.940998,591.528,1663.3905,328.73456,5991.6147,7.3775463,28.839466
coloma,8.307176,1052.3264,1009.141,42.099075,578.71857,1655.2826,327.60657,6002.6494,7.289686,28.77962
coloma,8.265011,1049.4127,1009.1055,41.932095,576.31744,1650.7181,327.3998,6005.115,7.318019,28.735878
coloma,8.157262,1044.8092,1009.0171,41.435562,568.74274,1642.5491,326.70975,6008.955,7.305908,28.6643
coloma,8.144739,1042.909,1010.99774,41.30113,565.76984,1643.499,326.37296,6014.8076,7.2786975,28.645412
coloma,8.290083,1046.3768,1011.5737,42.07893,578.38196,1650.2345,327.82706,6015.5425,7.406977,28.711111
coloma,8.10873,1042.5999,1012.1733,41.139137,563.3065,1642.608,326.21747,6017.6367,7.2574143,28.647175
coloma,8.293665,1041.2139,1010.2569,42.34827,584.40936,1640.1804,328.68982,6015.873,7.637381,28.638815
coloma,8.2850895,1043.4972,1010.74194,42.22339,582.45294,1644.2036,328.34616,6014.9497,7.5368133,28.671291
coloma,8.378891,1048.0234,1011.0432,42.63289,588.6826,1652.3672,328.87198,6011.8105,7.5249634,28.740845
coloma,7.3075023,989.80066,1006.3734,37.99492,517.62494,1548.4658,322.75693,6055.9644,7.834336,27.838331
coloma,7.3223877,995.2416,1007.97424,37.970676,517.6554,1557.3739,322.5606,6052.748,7.678484,27.918919
coloma,7.198193,989.49243,1007.2686,37.404366,507.5639,1544.8679,321.79987,6053.4326,7.69942,27.828123
coloma,6.719288,998.5641,1018.10345,33.649967,446.6575,1578.3854,312.08704,6058.4375,6.0273986,28.197985
coloma,6.5079904,964.59985,1010.39355,33.038406,438.91458,1527.6333,311.804,6084.8477,6.5825562,27.678959
coloma,6.516107,965.3393,1010.69574,33.08965,439.86813,1528.5693,311.88144,6083.4785,6.5903735,27.682919
coloma,7.5050087,893.21826,979.7517,40.021427,533.10834,1332.0337,330.2152,6341.1235,14.124608,26.152922
coloma,7.442987,891.68866,979.65564,39.695686,527.9287,1328.5726,329.62564,6341.731,14.066916,26.121786
coloma,7.463682,892.5624,979.9997,39.810673,529.9269,1329.879,329.8999,6341.882,14.084057,26.139114
coloma,8.943506,1053.3177,1014.26416,44.93369,610.5551,1567.3689,336.4799,6247.1943,10.11058,28.798443
coloma,8.768029,985.40674,991.3049,45.448044,615.52594,1486.4375,336.69617,6264.0674,12.095168,27.657295
coloma,8.766027,985.96826,992.1684,45.422943,615.3945,1487.4406,336.75513,6266.8867,12.081222,27.66772
coloma,8.98081,987.4299,985.3561,46.39118,625.7141,1479.2094,337.22263,6249.0757,12.3599615,27.774252
coloma,8.859574,966.6934,978.3797,46.175945,621.9879,1453.8518,336.75888,6253.637,12.948713,27.434526
coloma,8.817075,973.69855,982.59595,45.775303,616.086,1459.2086,336.39688,6258.238,12.639397,27.554564
coloma,8.763719,964.9216,975.4045,46.459667,630.6671,1439.0101,338.80148,6221.692,13.363739,27.308836
coloma,8.986936,980.03064,978.3268,47.235874,641.93854,1466.1597,339.3794,6211.9556,12.980515,27.545418
coloma,9.074113,979.70996,977.9805,47.77128,650.4157,1465.8928,340.26935,6214.5312,13.192296,27.550112
coloma,8.179997,951.29376,976.8687,43.290764,578.22235,1408.3005,333.9908,6257.615,13.089389,26.939224
coloma,8.255254,955.888,977.10645,43.626373,582.9955,1416.7504,334.1854,6252.9897,13.008042,27.006702
coloma,8.242154,955.1759,977.52454,43.57437,582.34814,1415.1208,334.214,6255.759,13.030655,26.999533
coloma,10.429088,1006.508,984.2977,54.366665,757.29803,1533.5919,349.8396,6238.436,14.008777,28.17352
coloma,10.231667,1001.57776,985.67505,53.458076,744.20416,1520.2756,349.12387,6248.8057,14.045425,28.078773
coloma,10.289457,1003.04376,984.83936,53.683983,747.26385,1524.7397,349.17303,6243.4126,13.994854,28.112757
coloma,9.202783,962.9597,975.17664,48.93211,670.93976,1445.4308,342.99246,6243.4907,14.247028,27.34008
coloma,10.028456,1005.8957,979.77576,51.0528,696.97296,1531.4401,343.66144,6217.7715,12.684295,28.212376
coloma,10.191017,1014.6518,981.5418,51.640896,705.9114,1547.0049,344.19803,6212.9873,12.514421,28.361599
coloma,8.767985,998.41156,985.2833,43.077366,566.3717,1517.0408,329.97006,6176.0234,10.1469345,27.965023
coloma,8.354952,978.5062,984.2283,41.882298,551.13403,1476.3208,329.1429,6186.92,10.599955,27.562721
coloma,8.736746,1002.9341,987.2995,42.76762,561.73126,1525.4398,329.3739,6176.502,9.879142,28.029646
coloma,8.487263,964.3159,966.98755,43.10932,569.1408,1447.3154,331.0243,6164.3096,11.344553,27.53412
coloma,8.177603,950.2854,965.6771,41.611694,545.9373,1424.8102,328.59283,6175.1436,11.314101,27.308489
coloma,8.00241,947.1499,967.33875,40.65419,531.4136,1420.1499,326.8634,6182.6646,11.096323,27.250175
coloma,9.493218,986.21216,974.1666,49.412643,671.4026,1484.6157,341.24597,6221.6797,13.252464,27.773054
coloma,9.7057295,996.3034,974.27545,49.562416,669.0807,1508.7699,340.34726,6219.3174,12.634092,28.048584
coloma,9.560036,999.49347,978.1037,48.746754,658.12415,1504.462,339.62476,6223.1895,12.419924,28.076675
coloma,10.972102,1074.035,988.1175,53.69756,730.1846,1652.0914,344.1464,6197.3413,10.881067,29.31694
coloma,11.270401,1090.8243,991.24963,54.751453,746.4014,1683.5652,345.04242,6187.366,10.571397,29.59339
coloma,10.938199,1079.3809,990.19995,53.31806,724.426,1661.5602,343.46075,6195.794,10.60259,29.392595
coloma,10.859694,1145.4396,993.0743,49.03998,646.4953,1790.86,331.30856,6083.8687,7.1653585,30.293371
coloma,10.757559,1136.7948,990.9359,48.775776,642.12933,1775.8783,330.98856,6087.6426,7.3181553,30.156763
coloma,10.926679,1179.4279,1007.256,48.85363,652.00934,1821.0674,332.1139,6065.9365,6.6542034,30.77925
coloma,9.707404,1002.1237,991.14905,50.0304,690.14435,1520.9667,344.07254,6256.644,12.880307,28.077036
coloma,9.731881,1002.4084,991.27014,50.147976,691.9315,1522.3181,344.18115,6257.1157,12.899668,28.082294
coloma,9.66952,1001.40826,991.2562,49.823402,686.65936,1519.9397,343.71597,6257.5156,12.842008,28.05842
coloma,9.732508,1006.9014,989.27606,50.224155,689.598,1517.8506,343.16046,6243.179,12.85994,28.159466
coloma,9.5383,983.73,982.3695,49.689114,679.8642,1488.4128,342.1779,6251.2686,13.474911,27.761065
coloma,9.663183,992.98346,984.09265,50.054,685.2575,1505.3788,342.35138,6242.835,13.182192,27.912619
coloma,8.153826,914.966,971.0169,43.0798,578.6771,1365.0824,333.8279,6294.075,13.969956,26.77578
coloma,8.055119,902.21155,966.9127,42.801796,573.9543,1349.3398,333.37247,6298.2847,14.317364,26.572601
coloma,8.053931,902.9763,967.34204,42.765404,573.4517,1351.2611,333.27075,6298.6436,14.261558,26.58281
coloma,9.339999,995.8954,980.218,47.031067,629.90137,1513.1865,335.89322,6223.392,11.802354,27.982681
coloma,9.33562,991.9537,979.0228,47.13542,631.6515,1507.0236,336.1297,6225.374,11.97384,27.925737
coloma,9.1833315,989.8289,979.8421,46.34707,619.61865,1502.2434,334.98947,6227.5664,11.8158655,27.878794
coloma,6.0831623,770.3493,967.3956,38.414032,537.45984,1171.7722,339.0505,6243.7417,17.728376,23.89826
coloma,3.3239868,469.14307,914.7493,26.869375,387.2086,659.6234,336.69815,6626.7754,28.956936,19.255947
coloma,3.4644759,482.40497,922.4688,27.721067,400.9061,683.44214,338.213,6623.3403,28.662615,19.48029
coloma,3.7212572,478.58997,914.4011,30.318472,446.5675,674.8079,345.76233,6592.5107,29.620266,19.433044
coloma,3.4851816,465.10257,902.90936,28.503143,414.0906,651.4763,340.79553,6583.8975,29.512693,19.246544
coloma,4.3406367,522.84784,907.70215,33.70538,485.57675,744.27844,347.05652,6503.7295,28.638481,20.196556
coloma,4.007016,493.82364,910.9673,32.2356,475.22815,700.9015,347.73834,6539.2773,29.420465,19.735104
coloma,3.9642065,492.86807,911.6665,31.985804,471.27368,698.40076,347.4905,6545.7974,29.441761,19.691723
coloma,3.8377435,477.38687,908.5168,31.282106,462.2572,674.61096,347.38696,6557.261,29.77581,19.466467
coloma,4.0239196,495.9868,912.9592,32.325825,476.44507,705.7453,347.7731,6540.9326,29.397106,19.754093
coloma,3.749582,467.79297,906.39545,30.787113,454.92395,660.6758,347.03204,6563.348,29.97259,19.315237
coloma,3.7859945,474.13422,910.4786,30.837725,455.0893,672.51764,346.52017,6569.2817,29.778809,19.419271
coloma,3.7844617,483.5159,914.4689,30.422977,445.5949,689.2698,344.0664,6573.5312,29.325567,19.570011
coloma,3.34958,438.15274,905.3521,27.808825,409.30685,617.87036,342.219,6620.5146,30.22789,18.862473
coloma,3.5491261,459.00192,908.8617,29.104002,427.23325,649.6722,343.37775,6595.7866,29.859793,19.177774
coloma,4.280899,526.7382,921.70575,33.44175,489.77097,757.7767,347.06357,6514.7637,28.505276,20.235632
coloma,3.955695,494.77173,917.7101,31.560305,463.75845,708.46545,345.911,6560.541,29.234995,19.74898
coloma,3.8843453,488.5319,907.93884,30.722752,441.8477,695.5075,343.05438,6552.2705,29.199484,19.645365
coloma,3.3955271,442.6396,907.6411,28.160395,415.137,624.3852,342.99435,6619.0186,30.197111,18.917698
coloma,3.903234,490.2742,918.64594,31.187956,458.9399,701.6656,345.63498,6571.888,29.299566,19.684021
